,currencyCode,basePrice,createdAt
553955,USD,1440.55,2025-02-19 07:27:02
553956,JPY,949.01,2025-02-19 07:27:02
553966,USD,1440.55,2025-02-19 07:27:31
553967,JPY,949.01,2025-02-19 07:27:31
553977,USD,1440.55,2025-02-19 07:28:01
553978,JPY,949.01,2025-02-19 07:28:01
553988,USD,1440.55,2025-02-19 07:28:31
553989,JPY,949.01,2025-02-19 07:28:31
553999,USD,1440.55,2025-02-19 07:29:01
554000,JPY,949.01,2025-02-19 07:29:01
554010,USD,1440.55,2025-02-19 07:29:31
554011,JPY,949.01,2025-02-19 07:29:31
554021,USD,1440.55,2025-02-19 07:30:01
554022,JPY,949.01,2025-02-19 07:30:01
554032,USD,1440.55,2025-02-19 07:30:31
554033,JPY,949.01,2025-02-19 07:30:31
554043,USD,1440.55,2025-02-19 07:31:01
554044,JPY,949.01,2025-02-19 07:31:01
554054,USD,1440.55,2025-02-19 07:31:30
554055,JPY,949.01,2025-02-19 07:31:30
554065,USD,1440.55,2025-02-19 07:32:01
554066,JPY,949.01,2025-02-19 07:32:01
554076,USD,1440.55,2025-02-19 07:33:01
554077,JPY,949.01,2025-02-19 07:33:01
554087,USD,1440.55,2025-02-19 07:33:31
554088,JPY,949.01,2025-02-19 07:33:31
554098,USD,1440.55,2025-02-19 07:34:01
554099,JPY,949.01,2025-02-19 07:34:01
554109,USD,1440.55,2025-02-19 07:34:31
554110,JPY,949.01,2025-02-19 07:34:31
554120,USD,1440.55,2025-02-19 07:35:01
554121,JPY,949.01,2025-02-19 07:35:01
554131,USD,1440.55,2025-02-19 07:35:31
554132,JPY,949.01,2025-02-19 07:35:31
554142,USD,1440.55,2025-02-19 07:36:01
554143,JPY,949.01,2025-02-19 07:36:01
554153,USD,1440.55,2025-02-19 07:36:31
554154,JPY,949.01,2025-02-19 07:36:31
554164,USD,1440.55,2025-02-19 07:37:01
554165,JPY,949.01,2025-02-19 07:37:01
554175,USD,1440.55,2025-02-19 07:37:31
554176,JPY,949.01,2025-02-19 07:37:31
554186,USD,1440.55,2025-02-19 07:38:01
554187,JPY,949.01,2025-02-19 07:38:01
554197,USD,1440.55,2025-02-19 07:38:31
554198,JPY,949.01,2025-02-19 07:38:31
554208,USD,1440.55,2025-02-19 07:39:00
554209,JPY,949.01,2025-02-19 07:39:00
554219,USD,1440.55,2025-02-19 07:39:31
554220,JPY,949.01,2025-02-19 07:39:31
554230,USD,1440.55,2025-02-19 07:40:01
554231,JPY,949.01,2025-02-19 07:40:01
554241,USD,1440.55,2025-02-19 07:40:31
554242,JPY,949.01,2025-02-19 07:40:31
554252,USD,1440.55,2025-02-19 07:41:01
554253,JPY,949.01,2025-02-19 07:41:01
554263,USD,1440.55,2025-02-19 07:41:31
554264,JPY,949.01,2025-02-19 07:41:31
554274,USD,1440.55,2025-02-19 07:42:01
554275,JPY,949.01,2025-02-19 07:42:01
554285,USD,1440.55,2025-02-19 07:42:31
554286,JPY,949.01,2025-02-19 07:42:31
554296,USD,1440.55,2025-02-19 07:43:01
554297,JPY,949.01,2025-02-19 07:43:01
554307,USD,1440.55,2025-02-19 07:43:31
554308,JPY,949.01,2025-02-19 07:43:31
554318,USD,1440.55,2025-02-19 07:44:01
554319,JPY,949.01,2025-02-19 07:44:01
554329,USD,1440.55,2025-02-19 07:44:30
554330,JPY,949.01,2025-02-19 07:44:30
554340,USD,1440.55,2025-02-19 07:45:01
554341,JPY,949.01,2025-02-19 07:45:01
554351,USD,1440.55,2025-02-19 07:45:30
554352,JPY,949.01,2025-02-19 07:45:30
554362,USD,1440.55,2025-02-19 07:46:02
554363,JPY,949.01,2025-02-19 07:46:02
554373,USD,1440.55,2025-02-19 07:46:31
554374,JPY,949.01,2025-02-19 07:46:31
554384,USD,1440.55,2025-02-19 07:47:01
554385,JPY,949.01,2025-02-19 07:47:01
554395,USD,1440.55,2025-02-19 07:47:30
554396,JPY,949.01,2025-02-19 07:47:30
554406,USD,1440.55,2025-02-19 07:48:01
554407,JPY,949.01,2025-02-19 07:48:01
554417,USD,1440.55,2025-02-19 07:48:31
554418,JPY,949.01,2025-02-19 07:48:31
554428,USD,1440.55,2025-02-19 07:49:01
554429,JPY,949.01,2025-02-19 07:49:01
554439,USD,1440.55,2025-02-19 07:49:31
554440,JPY,949.01,2025-02-19 07:49:31
554450,USD,1440.55,2025-02-19 07:50:01
554451,JPY,949.01,2025-02-19 07:50:01
554461,USD,1440.55,2025-02-19 07:50:31
554462,JPY,949.01,2025-02-19 07:50:31
554472,USD,1440.55,2025-02-19 07:51:01
554473,JPY,949.01,2025-02-19 07:51:01
554483,USD,1440.55,2025-02-19 07:51:31
554484,JPY,949.01,2025-02-19 07:51:31
554494,USD,1440.55,2025-02-19 07:52:01
554495,JPY,949.01,2025-02-19 07:52:01
554505,USD,1440.55,2025-02-19 07:52:31
554506,JPY,949.01,2025-02-19 07:52:31
554516,USD,1440.55,2025-02-19 07:53:01
554517,JPY,949.01,2025-02-19 07:53:01
554527,USD,1440.55,2025-02-19 07:53:31
554528,JPY,949.01,2025-02-19 07:53:31
554538,USD,1440.55,2025-02-19 07:54:01
554539,JPY,949.01,2025-02-19 07:54:01
554549,USD,1440.55,2025-02-19 07:54:31
554550,JPY,949.01,2025-02-19 07:54:31
554560,USD,1440.55,2025-02-19 07:55:01
554561,JPY,949.01,2025-02-19 07:55:01
554571,USD,1440.55,2025-02-19 07:55:31
554572,JPY,949.01,2025-02-19 07:55:31
554582,USD,1440.55,2025-02-19 07:56:01
554583,JPY,949.01,2025-02-19 07:56:01
554593,USD,1440.55,2025-02-19 07:56:30
554594,JPY,949.01,2025-02-19 07:56:30
554604,USD,1440.55,2025-02-19 07:57:01
554605,JPY,949.01,2025-02-19 07:57:01
554615,USD,1440.55,2025-02-19 07:57:31
554616,JPY,949.01,2025-02-19 07:57:31
554626,USD,1440.55,2025-02-19 07:58:01
554627,JPY,949.01,2025-02-19 07:58:01
554637,USD,1440.55,2025-02-19 07:58:31
554638,JPY,949.01,2025-02-19 07:58:31
554648,USD,1440.55,2025-02-19 07:59:01
554649,JPY,949.01,2025-02-19 07:59:01
554659,USD,1440.55,2025-02-19 07:59:31
554660,JPY,949.01,2025-02-19 07:59:31
554670,USD,1440.55,2025-02-19 08:00:01
554671,JPY,947.35,2025-02-19 08:00:01
554681,USD,1440.55,2025-02-19 08:00:31
554682,JPY,947.4,2025-02-19 08:00:31
554692,USD,1440.55,2025-02-19 08:01:01
554693,JPY,947.44,2025-02-19 08:01:01
554703,USD,1440.55,2025-02-19 08:01:30
554704,JPY,947.58,2025-02-19 08:01:30
554714,USD,1440.55,2025-02-19 08:02:01
554715,JPY,947.51,2025-02-19 08:02:01
554725,USD,1440.55,2025-02-19 08:02:31
554726,JPY,947.31,2025-02-19 08:02:31
554736,USD,1440.55,2025-02-19 08:03:01
554737,JPY,947.27,2025-02-19 08:03:01
554747,USD,1440.55,2025-02-19 08:03:31
554748,JPY,947.21,2025-02-19 08:03:31
554758,USD,1440.55,2025-02-19 08:04:01
554759,JPY,947.39,2025-02-19 08:04:01
554769,USD,1440.55,2025-02-19 08:04:31
554770,JPY,947.35,2025-02-19 08:04:31
554780,USD,1440.55,2025-02-19 08:05:01
554781,JPY,947.32,2025-02-19 08:05:01
554791,USD,1440.55,2025-02-19 08:05:31
554792,JPY,947.28,2025-02-19 08:05:31
554802,USD,1440.55,2025-02-19 08:06:01
554803,JPY,947.32,2025-02-19 08:06:01
554813,USD,1440.55,2025-02-19 08:06:31
554814,JPY,947.31,2025-02-19 08:06:31
554824,USD,1440.55,2025-02-19 08:07:01
554825,JPY,947.38,2025-02-19 08:07:01
554835,USD,1440.55,2025-02-19 08:07:31
554836,JPY,947.4,2025-02-19 08:07:31
554846,USD,1440.55,2025-02-19 08:08:01
554847,JPY,947.39,2025-02-19 08:08:01
554857,USD,1440.55,2025-02-19 08:08:31
554858,JPY,947.4,2025-02-19 08:08:31
554868,USD,1440.55,2025-02-19 08:09:01
554869,JPY,947.41,2025-02-19 08:09:01
554879,USD,1440.55,2025-02-19 08:09:31
554880,JPY,947.4,2025-02-19 08:09:31
554890,USD,1440.55,2025-02-19 08:10:02
554891,JPY,947.41,2025-02-19 08:10:02
554901,USD,1440.55,2025-02-19 08:10:31
554902,JPY,947.43,2025-02-19 08:10:31
554912,USD,1440.55,2025-02-19 08:11:01
554913,JPY,947.42,2025-02-19 08:11:01
554923,USD,1440.55,2025-02-19 08:11:30
554924,JPY,947.42,2025-02-19 08:11:30
554934,USD,1440.55,2025-02-19 08:12:01
554935,JPY,947.58,2025-02-19 08:12:01
554945,USD,1440.55,2025-02-19 08:12:31
554946,JPY,947.58,2025-02-19 08:12:31
554956,USD,1440.55,2025-02-19 08:13:01
554957,JPY,947.57,2025-02-19 08:13:01
554967,USD,1440.55,2025-02-19 08:13:31
554968,JPY,947.58,2025-02-19 08:13:31
554978,USD,1440.55,2025-02-19 08:14:01
554979,JPY,947.58,2025-02-19 08:14:01
554989,USD,1440.55,2025-02-19 08:14:31
554990,JPY,947.55,2025-02-19 08:14:31
555000,USD,1440.55,2025-02-19 08:15:01
555001,JPY,947.55,2025-02-19 08:15:01
555011,USD,1440.55,2025-02-19 08:15:31
555012,JPY,947.69,2025-02-19 08:15:31
555022,USD,1440.55,2025-02-19 08:16:01
555023,JPY,947.58,2025-02-19 08:16:01
555033,USD,1440.55,2025-02-19 08:16:30
555034,JPY,947.53,2025-02-19 08:16:30
555044,USD,1440.55,2025-02-19 08:17:01
555045,JPY,947.5,2025-02-19 08:17:01
555055,USD,1440.55,2025-02-19 08:17:31
555056,JPY,947.5,2025-02-19 08:17:31
555066,USD,1440.55,2025-02-19 08:18:01
555067,JPY,947.46,2025-02-19 08:18:01
555077,USD,1440.55,2025-02-19 08:18:31
555078,JPY,947.46,2025-02-19 08:18:31
555088,USD,1440.55,2025-02-19 08:19:01
555089,JPY,947.45,2025-02-19 08:19:01
555099,USD,1440.55,2025-02-19 08:19:31
555100,JPY,947.43,2025-02-19 08:19:31
555110,USD,1440.55,2025-02-19 08:20:01
555111,JPY,947.45,2025-02-19 08:20:01
555121,USD,1440.55,2025-02-19 08:20:31
555122,JPY,947.38,2025-02-19 08:20:31
555132,USD,1440.55,2025-02-19 08:21:01
555133,JPY,947.39,2025-02-19 08:21:01
555143,USD,1440.55,2025-02-19 08:21:30
555144,JPY,947.24,2025-02-19 08:21:30
555154,USD,1440.55,2025-02-19 08:22:02
555155,JPY,947.18,2025-02-19 08:22:02
555165,USD,1440.55,2025-02-19 08:22:31
555166,JPY,947.2,2025-02-19 08:22:31
555176,USD,1440.55,2025-02-19 08:23:01
555177,JPY,947.16,2025-02-19 08:23:01
555187,USD,1440.55,2025-02-19 08:23:31
555188,JPY,947.17,2025-02-19 08:23:31
555198,USD,1440.55,2025-02-19 08:24:01
555199,JPY,947.24,2025-02-19 08:24:01
555209,USD,1440.55,2025-02-19 08:24:31
555210,JPY,947.23,2025-02-19 08:24:31
555220,USD,1440.55,2025-02-19 08:25:01
555221,JPY,947.24,2025-02-19 08:25:01
555231,USD,1440.55,2025-02-19 08:25:31
555232,JPY,947.19,2025-02-19 08:25:31
555242,USD,1440.55,2025-02-19 08:26:01
555243,JPY,947.08,2025-02-19 08:26:01
555253,USD,1440.55,2025-02-19 08:26:31
555254,JPY,947.16,2025-02-19 08:26:31
555264,USD,1440.55,2025-02-19 08:27:01
555265,JPY,947.3,2025-02-19 08:27:01
555275,USD,1440.55,2025-02-19 08:27:31
555276,JPY,947.32,2025-02-19 08:27:31
555286,USD,1440.55,2025-02-19 08:28:02
555287,JPY,947.36,2025-02-19 08:28:02
555297,USD,1440.55,2025-02-19 08:28:31
555298,JPY,947.33,2025-02-19 08:28:31
555308,USD,1440.55,2025-02-19 08:29:01
555309,JPY,947.33,2025-02-19 08:29:01
555319,USD,1440.55,2025-02-19 08:29:30
555320,JPY,947.3,2025-02-19 08:29:30
555330,USD,1440.55,2025-02-19 08:30:01
555331,JPY,947.3,2025-02-19 08:30:01
555341,USD,1440.55,2025-02-19 08:30:31
555342,JPY,947.31,2025-02-19 08:30:31
555352,USD,1440.55,2025-02-19 08:31:01
555353,JPY,947.31,2025-02-19 08:31:01
555363,USD,1440.55,2025-02-19 08:31:31
555364,JPY,947.3,2025-02-19 08:31:31
555374,USD,1440.55,2025-02-19 08:32:01
555375,JPY,947.34,2025-02-19 08:32:01
555385,USD,1440.55,2025-02-19 08:32:31
555386,JPY,947.48,2025-02-19 08:32:31
555396,USD,1440.55,2025-02-19 08:33:01
555397,JPY,947.5,2025-02-19 08:33:01
555407,USD,1440.55,2025-02-19 08:33:30
555408,JPY,947.47,2025-02-19 08:33:30
555418,USD,1440.55,2025-02-19 08:34:02
555419,JPY,947.51,2025-02-19 08:34:02
555429,USD,1440.55,2025-02-19 08:34:31
555430,JPY,947.46,2025-02-19 08:34:31
555440,USD,1440.55,2025-02-19 08:35:01
555441,JPY,947.45,2025-02-19 08:35:01
555451,USD,1440.55,2025-02-19 08:35:30
555452,JPY,947.46,2025-02-19 08:35:30
555462,USD,1440.55,2025-02-19 08:36:01
555463,JPY,947.47,2025-02-19 08:36:01
555473,USD,1440.55,2025-02-19 08:36:31
555474,JPY,947.4,2025-02-19 08:36:31
555484,USD,1440.55,2025-02-19 08:37:01
555485,JPY,947.41,2025-02-19 08:37:01
555495,USD,1440.55,2025-02-19 08:37:31
555496,JPY,947.6,2025-02-19 08:37:31
555506,USD,1440.55,2025-02-19 08:38:01
555507,JPY,947.61,2025-02-19 08:38:01
555517,USD,1440.55,2025-02-19 08:38:31
555518,JPY,947.58,2025-02-19 08:38:31
555528,USD,1440.55,2025-02-19 08:39:01
555529,JPY,947.54,2025-02-19 08:39:01
555539,USD,1440.55,2025-02-19 08:39:31
555540,JPY,947.55,2025-02-19 08:39:31
555550,USD,1440.55,2025-02-19 08:40:01
555551,JPY,947.55,2025-02-19 08:40:01
555561,USD,1440.55,2025-02-19 08:40:31
555562,JPY,947.57,2025-02-19 08:40:31
555572,USD,1440.55,2025-02-19 08:41:01
555573,JPY,947.55,2025-02-19 08:41:01
555583,USD,1440.55,2025-02-19 08:41:31
555584,JPY,947.54,2025-02-19 08:41:31
555594,USD,1440.55,2025-02-19 08:42:01
555595,JPY,947.53,2025-02-19 08:42:01
555605,USD,1440.55,2025-02-19 08:42:31
555606,JPY,947.56,2025-02-19 08:42:31
555616,USD,1440.55,2025-02-19 08:43:01
555617,JPY,947.54,2025-02-19 08:43:01
555627,USD,1440.55,2025-02-19 08:43:31
555628,JPY,947.51,2025-02-19 08:43:31
555638,USD,1440.55,2025-02-19 08:44:01
555639,JPY,947.53,2025-02-19 08:44:01
555649,USD,1440.55,2025-02-19 08:44:31
555650,JPY,947.55,2025-02-19 08:44:31
555660,USD,1440.55,2025-02-19 08:45:01
555661,JPY,947.54,2025-02-19 08:45:01
555671,USD,1440.55,2025-02-19 08:45:31
555672,JPY,947.61,2025-02-19 08:45:31
555682,USD,1440.55,2025-02-19 08:46:01
555683,JPY,947.76,2025-02-19 08:46:01
555693,USD,1440.55,2025-02-19 08:46:30
555694,JPY,947.81,2025-02-19 08:46:30
555704,USD,1440.55,2025-02-19 08:47:02
555705,JPY,947.81,2025-02-19 08:47:02
555715,USD,1440.55,2025-02-19 08:47:31
555716,JPY,947.85,2025-02-19 08:47:31
555726,USD,1440.55,2025-02-19 08:48:01
555727,JPY,947.96,2025-02-19 08:48:01
555737,USD,1440.55,2025-02-19 08:48:30
555738,JPY,948.06,2025-02-19 08:48:30
555748,USD,1440.55,2025-02-19 08:49:02
555749,JPY,947.98,2025-02-19 08:49:02
555759,USD,1440.55,2025-02-19 08:49:31
555760,JPY,948.13,2025-02-19 08:49:31
555770,USD,1440.55,2025-02-19 08:50:01
555771,JPY,948.1,2025-02-19 08:50:01
555781,USD,1440.55,2025-02-19 08:50:31
555782,JPY,948.1,2025-02-19 08:50:31
555792,USD,1440.55,2025-02-19 08:51:02
555793,JPY,948.02,2025-02-19 08:51:02
555803,USD,1440.55,2025-02-19 08:51:30
555804,JPY,947.99,2025-02-19 08:51:30
555814,USD,1440.55,2025-02-19 08:52:01
555815,JPY,948.0,2025-02-19 08:52:01
555825,USD,1440.55,2025-02-19 08:52:30
555826,JPY,948.03,2025-02-19 08:52:30
555836,USD,1440.55,2025-02-19 08:53:02
555837,JPY,948.07,2025-02-19 08:53:02
555847,USD,1440.55,2025-02-19 08:53:31
555848,JPY,947.93,2025-02-19 08:53:31
555858,USD,1440.55,2025-02-19 08:54:01
555859,JPY,947.97,2025-02-19 08:54:01
555869,USD,1440.55,2025-02-19 08:54:30
555870,JPY,947.96,2025-02-19 08:54:30
555880,USD,1440.55,2025-02-19 08:55:02
555881,JPY,947.98,2025-02-19 08:55:02
555891,USD,1440.55,2025-02-19 08:55:31
555892,JPY,948.04,2025-02-19 08:55:31
555902,USD,1440.55,2025-02-19 08:56:01
555903,JPY,948.08,2025-02-19 08:56:01
555913,USD,1440.55,2025-02-19 08:56:31
555914,JPY,948.11,2025-02-19 08:56:31
555924,USD,1440.55,2025-02-19 08:57:01
555925,JPY,948.13,2025-02-19 08:57:01
555935,USD,1440.55,2025-02-19 08:57:30
555936,JPY,948.11,2025-02-19 08:57:30
555946,USD,1440.55,2025-02-19 08:58:01
555947,JPY,948.06,2025-02-19 08:58:01
555957,USD,1440.55,2025-02-19 08:58:31
555958,JPY,948.11,2025-02-19 08:58:31
555968,USD,1440.55,2025-02-19 08:59:01
555969,JPY,948.1,2025-02-19 08:59:01
555979,USD,1440.55,2025-02-19 08:59:31
555980,JPY,948.11,2025-02-19 08:59:31
555990,USD,1440.55,2025-02-19 09:00:01
555991,JPY,948.17,2025-02-19 09:00:01
556001,USD,1442.5,2025-02-19 09:00:31
556002,JPY,949.61,2025-02-19 09:00:31
556012,USD,1442.9,2025-02-19 09:01:01
556013,JPY,949.82,2025-02-19 09:01:01
556023,USD,1442.95,2025-02-19 09:01:31
556024,JPY,949.98,2025-02-19 09:01:31
556034,USD,1443.45,2025-02-19 09:02:01
556035,JPY,950.43,2025-02-19 09:02:01
556045,USD,1443.0,2025-02-19 09:02:31
556046,JPY,949.96,2025-02-19 09:02:31
556056,USD,1442.85,2025-02-19 09:03:01
556057,JPY,950.05,2025-02-19 09:03:01
556067,USD,1442.65,2025-02-19 09:03:31
556068,JPY,949.76,2025-02-19 09:03:31
556078,USD,1442.85,2025-02-19 09:04:01
556079,JPY,949.89,2025-02-19 09:04:01
556089,USD,1442.85,2025-02-19 09:04:31
556090,JPY,949.99,2025-02-19 09:04:31
556100,USD,1442.95,2025-02-19 09:05:02
556101,JPY,950.03,2025-02-19 09:05:02
556111,USD,1442.9,2025-02-19 09:05:30
556112,JPY,950.2,2025-02-19 09:05:30
556122,USD,1442.8,2025-02-19 09:06:02
556123,JPY,949.98,2025-02-19 09:06:02
556133,USD,1442.6,2025-02-19 09:06:31
556134,JPY,949.83,2025-02-19 09:06:31
556144,USD,1442.6,2025-02-19 09:07:02
556145,JPY,949.85,2025-02-19 09:07:02
556155,USD,1442.65,2025-02-19 09:07:31
556156,JPY,950.04,2025-02-19 09:07:31
556166,USD,1442.35,2025-02-19 09:08:01
556167,JPY,949.8,2025-02-19 09:08:01
556177,USD,1442.15,2025-02-19 09:08:31
556178,JPY,949.68,2025-02-19 09:08:31
556188,USD,1442.3,2025-02-19 09:09:01
556189,JPY,949.71,2025-02-19 09:09:01
556199,USD,1442.45,2025-02-19 09:09:31
556200,JPY,949.81,2025-02-19 09:09:31
556210,USD,1442.65,2025-02-19 09:10:01
556211,JPY,949.91,2025-02-19 09:10:01
556221,USD,1442.65,2025-02-19 09:10:31
556222,JPY,950.03,2025-02-19 09:10:31
556232,USD,1442.75,2025-02-19 09:11:01
556233,JPY,949.96,2025-02-19 09:11:01
556243,USD,1442.75,2025-02-19 09:11:31
556244,JPY,949.89,2025-02-19 09:11:31
556254,USD,1442.85,2025-02-19 09:12:01
556255,JPY,949.76,2025-02-19 09:12:01
556265,USD,1443.05,2025-02-19 09:12:31
556266,JPY,949.94,2025-02-19 09:12:31
556276,USD,1443.3,2025-02-19 09:13:01
556277,JPY,950.03,2025-02-19 09:13:01
556287,USD,1443.25,2025-02-19 09:13:31
556288,JPY,950.01,2025-02-19 09:13:31
556298,USD,1443.25,2025-02-19 09:14:01
556299,JPY,950.02,2025-02-19 09:14:01
556309,USD,1443.35,2025-02-19 09:14:31
556310,JPY,950.23,2025-02-19 09:14:31
556320,USD,1443.35,2025-02-19 09:15:01
556321,JPY,950.26,2025-02-19 09:15:01
556331,USD,1443.35,2025-02-19 09:15:31
556332,JPY,950.17,2025-02-19 09:15:31
556342,USD,1443.35,2025-02-19 09:16:01
556343,JPY,950.14,2025-02-19 09:16:01
556353,USD,1443.25,2025-02-19 09:16:31
556354,JPY,950.17,2025-02-19 09:16:31
556364,USD,1443.05,2025-02-19 09:17:01
556365,JPY,950.1,2025-02-19 09:17:01
556375,USD,1442.65,2025-02-19 09:17:30
556376,JPY,949.91,2025-02-19 09:17:30
556386,USD,1442.75,2025-02-19 09:18:02
556387,JPY,949.98,2025-02-19 09:18:02
556397,USD,1442.65,2025-02-19 09:18:31
556398,JPY,949.99,2025-02-19 09:18:31
556408,USD,1442.65,2025-02-19 09:19:01
556409,JPY,949.91,2025-02-19 09:19:01
556419,USD,1442.7,2025-02-19 09:19:31
556420,JPY,949.91,2025-02-19 09:19:31
556430,USD,1442.75,2025-02-19 09:20:02
556431,JPY,949.92,2025-02-19 09:20:02
556441,USD,1442.75,2025-02-19 09:20:31
556442,JPY,949.77,2025-02-19 09:20:31
556452,USD,1442.75,2025-02-19 09:21:01
556453,JPY,949.63,2025-02-19 09:21:01
556463,USD,1442.85,2025-02-19 09:21:31
556464,JPY,949.69,2025-02-19 09:21:31
556474,USD,1442.85,2025-02-19 09:22:01
556475,JPY,949.84,2025-02-19 09:22:01
556485,USD,1442.75,2025-02-19 09:22:31
556486,JPY,949.71,2025-02-19 09:22:31
556496,USD,1442.65,2025-02-19 09:23:01
556497,JPY,949.57,2025-02-19 09:23:01
556507,USD,1442.25,2025-02-19 09:23:31
556508,JPY,949.35,2025-02-19 09:23:31
556518,USD,1442.35,2025-02-19 09:24:01
556519,JPY,949.44,2025-02-19 09:24:01
556529,USD,1441.35,2025-02-19 09:24:31
556530,JPY,948.78,2025-02-19 09:24:31
556540,USD,1441.7,2025-02-19 09:25:01
556541,JPY,949.01,2025-02-19 09:25:01
556551,USD,1441.7,2025-02-19 09:25:31
556552,JPY,948.99,2025-02-19 09:25:31
556562,USD,1441.65,2025-02-19 09:26:01
556563,JPY,948.84,2025-02-19 09:26:01
556573,USD,1441.85,2025-02-19 09:26:31
556574,JPY,949.07,2025-02-19 09:26:31
556584,USD,1441.65,2025-02-19 09:27:01
556585,JPY,949.1,2025-02-19 09:27:01
556595,USD,1441.75,2025-02-19 09:27:31
556596,JPY,949.04,2025-02-19 09:27:31
556606,USD,1441.9,2025-02-19 09:28:01
556607,JPY,948.93,2025-02-19 09:28:01
556617,USD,1442.05,2025-02-19 09:28:31
556618,JPY,949.03,2025-02-19 09:28:31
556628,USD,1441.95,2025-02-19 09:29:00
556629,JPY,948.98,2025-02-19 09:29:00
556639,USD,1441.85,2025-02-19 09:29:31
556640,JPY,948.96,2025-02-19 09:29:31
556650,USD,1441.95,2025-02-19 09:30:01
556651,JPY,949.03,2025-02-19 09:30:01
556661,USD,1441.95,2025-02-19 09:30:31
556662,JPY,949.03,2025-02-19 09:30:31
556672,USD,1442.05,2025-02-19 09:31:02
556673,JPY,949.07,2025-02-19 09:31:02
556683,USD,1442.1,2025-02-19 09:31:31
556684,JPY,949.11,2025-02-19 09:31:31
556694,USD,1441.95,2025-02-19 09:32:01
556695,JPY,948.98,2025-02-19 09:32:01
556705,USD,1442.05,2025-02-19 09:32:30
556706,JPY,948.98,2025-02-19 09:32:30
556716,USD,1442.15,2025-02-19 09:33:01
556717,JPY,949.02,2025-02-19 09:33:01
556727,USD,1442.05,2025-02-19 09:33:31
556728,JPY,949.02,2025-02-19 09:33:31
556738,USD,1442.3,2025-02-19 09:34:01
556739,JPY,949.14,2025-02-19 09:34:01
556749,USD,1442.15,2025-02-19 09:34:31
556750,JPY,949.11,2025-02-19 09:34:31
556760,USD,1442.15,2025-02-19 09:35:02
556761,JPY,949.1,2025-02-19 09:35:02
556771,USD,1442.05,2025-02-19 09:35:31
556772,JPY,949.02,2025-02-19 09:35:31
556782,USD,1442.15,2025-02-19 09:36:01
556783,JPY,949.11,2025-02-19 09:36:01
556793,USD,1442.25,2025-02-19 09:36:31
556794,JPY,949.07,2025-02-19 09:36:31
556804,USD,1442.45,2025-02-19 09:37:01
556805,JPY,949.17,2025-02-19 09:37:01
556815,USD,1442.15,2025-02-19 09:37:31
556816,JPY,949.0,2025-02-19 09:37:31
556826,USD,1442.2,2025-02-19 09:38:01
556827,JPY,949.08,2025-02-19 09:38:01
556837,USD,1442.15,2025-02-19 09:38:31
556838,JPY,949.11,2025-02-19 09:38:31
556848,USD,1442.15,2025-02-19 09:39:01
556849,JPY,949.14,2025-02-19 09:39:01
556859,USD,1442.25,2025-02-19 09:39:30
556860,JPY,949.35,2025-02-19 09:39:30
556870,USD,1442.15,2025-02-19 09:40:01
556871,JPY,949.23,2025-02-19 09:40:01
556881,USD,1442.2,2025-02-19 09:40:31
556882,JPY,949.25,2025-02-19 09:40:31
556892,USD,1442.15,2025-02-19 09:41:01
556893,JPY,949.22,2025-02-19 09:41:01
556903,USD,1442.15,2025-02-19 09:41:30
556904,JPY,949.21,2025-02-19 09:41:30
556914,USD,1442.25,2025-02-19 09:42:02
556915,JPY,949.24,2025-02-19 09:42:02
556925,USD,1442.25,2025-02-19 09:42:31
556926,JPY,949.17,2025-02-19 09:42:31
556936,USD,1442.25,2025-02-19 09:43:01
556937,JPY,949.17,2025-02-19 09:43:01
556947,USD,1442.25,2025-02-19 09:43:31
556948,JPY,949.16,2025-02-19 09:43:31
556958,USD,1442.25,2025-02-19 09:44:01
556959,JPY,949.17,2025-02-19 09:44:01
556969,USD,1442.15,2025-02-19 09:44:31
556970,JPY,949.12,2025-02-19 09:44:31
556980,USD,1441.95,2025-02-19 09:45:01
556981,JPY,948.9,2025-02-19 09:45:01
556991,USD,1442.25,2025-02-19 09:45:31
556992,JPY,949.17,2025-02-19 09:45:31
557002,USD,1442.15,2025-02-19 09:46:02
557003,JPY,949.11,2025-02-19 09:46:02
557013,USD,1442.05,2025-02-19 09:46:31
557014,JPY,949.04,2025-02-19 09:46:31
557024,USD,1442.1,2025-02-19 09:47:01
557025,JPY,949.08,2025-02-19 09:47:01
557035,USD,1441.95,2025-02-19 09:47:31
557036,JPY,949.06,2025-02-19 09:47:31
557046,USD,1442.05,2025-02-19 09:48:02
557047,JPY,949.17,2025-02-19 09:48:02
557057,USD,1441.95,2025-02-19 09:48:31
557058,JPY,949.12,2025-02-19 09:48:31
557068,USD,1441.95,2025-02-19 09:49:01
557069,JPY,949.13,2025-02-19 09:49:01
557079,USD,1441.75,2025-02-19 09:49:30
557080,JPY,948.81,2025-02-19 09:49:30
557090,USD,1441.85,2025-02-19 09:50:02
557091,JPY,948.78,2025-02-19 09:50:02
557101,USD,1441.85,2025-02-19 09:50:31
557102,JPY,948.66,2025-02-19 09:50:31
557112,USD,1441.75,2025-02-19 09:51:01
557113,JPY,948.63,2025-02-19 09:51:01
557123,USD,1441.85,2025-02-19 09:51:31
557124,JPY,948.62,2025-02-19 09:51:31
557134,USD,1442.05,2025-02-19 09:52:00
557135,JPY,948.58,2025-02-19 09:52:00
557145,USD,1441.95,2025-02-19 09:52:31
557146,JPY,948.38,2025-02-19 09:52:31
